"filename","metadata.image_source","frequency","hex","R","G","B","image_url","name","office","party","date_int","w_cm"
"14427676.jpg","map/images/14427676.jpg",0.3831787109375,"#2D2926",45,41,38,"https://tracy-st.github.io/hks-political-buttons/images/14427676.jpg","Ed Pierce '76 Congress Democrat","Congress","Democrat",1976,4
"14427676.jpg","map/images/14427676.jpg",0.08953857421875,"#2E3D7B",46,61,123,"https://tracy-st.github.io/hks-political-buttons/images/14427676.jpg","Ed Pierce '76 Congress Democrat","Congress","Democrat",1976,4
"14427676.jpg","map/images/14427676.jpg",0.079833984375,"#D22E2B",210,46,43,"https://tracy-st.github.io/hks-political-buttons/images/14427676.jpg","Ed Pierce '76 Congress Democrat","Congress","Democrat",1976,4
"14427676.jpg","map/images/14427676.jpg",0.05120849609375,"#C38777",195,135,119,"https://tracy-st.github.io/hks-political-buttons/images/14427676.jpg","Ed Pierce '76 Congress Democrat","Congress","Democrat",1976,4
"14427676.jpg","map/images/14427676.jpg",0.396240234375,"#E2CBA9",226,203,169,"https://tracy-st.github.io/hks-political-buttons/images/14427676.jpg","Ed Pierce '76 Congress Democrat","Congress","Democrat",1976,4
"14427679.jpg","map/images/14427679.jpg",0.352203369140625,"#312F2C",49,47,44,"https://tracy-st.github.io/hks-political-buttons/images/14427679.jpg","Quinlan Secretary of State","Secretary of State","Republican",1974,5.5
"14427679.jpg","map/images/14427679.jpg",0.02618408203125,"#CF222E",207,34,46,"https://tracy-st.github.io/hks-political-buttons/images/14427679.jpg","Quinlan Secretary of State","Secretary of State","Republican",1974,5.5
"14427679.jpg","map/images/14427679.jpg",0.05690002441406201,"#2451A3",36,81,163,"https://tracy-st.github.io/hks-political-buttons/images/14427679.jpg","Quinlan Secretary of State","Secretary of State","Republican",1974,5.5
"14427679.jpg","map/images/14427679.jpg",0.03582763671875,"#A899A9",168,153,169,"https://tracy-st.github.io/hks-political-buttons/images/14427679.jpg","Quinlan Secretary of State","Secretary of State","Republican",1974,5.5
"14427679.jpg","map/images/14427679.jpg",0.5288848876953121,"#E7E0DB",231,224,219,"https://tracy-st.github.io/hks-political-buttons/images/14427679.jpg","Quinlan Secretary of State","Secretary of State","Republican",1974,5.5
"14427680.jpg","map/images/14427680.jpg",0.37130737304687506,"#2D2926",45,41,38,"https://tracy-st.github.io/hks-political-buttons/images/14427680.jpg","It's Quinn 74","Governor","Democrat",1974,3.8
"14427680.jpg","map/images/14427680.jpg",0.046340942382812,"#313884",49,56,132,"https://tracy-st.github.io/hks-political-buttons/images/14427680.jpg","It's Quinn 74","Governor","Democrat",1974,3.8
"14427680.jpg","map/images/14427680.jpg",0.021194458007812,"#E0384A",224,56,74,"https://tracy-st.github.io/hks-political-buttons/images/14427680.jpg","It's Quinn 74","Governor","Democrat",1974,3.8
"14427680.jpg","map/images/14427680.jpg",0.030426025390625,"#B39AA4",179,154,164,"https://tracy-st.github.io/hks-political-buttons/images/14427680.jpg","It's Quinn 74","Governor","Democrat",1974,3.8
"14427680.jpg","map/images/14427680.jpg",0.530731201171875,"#E8E0D8",232,224,216,"https://tracy-st.github.io/hks-political-buttons/images/14427680.jpg","It's Quinn 74","Governor","Democrat",1974,3.8
"14427681.jpg","map/images/14427681.jpg",0.7825775146484371,"#322F2C",50,47,44,"https://tracy-st.github.io/hks-political-buttons/images/14427681.jpg","Q Quinn","Governor","Democrat",1974,2.6
"14427681.jpg","map/images/14427681.jpg",0.015121459960937,"#6B7065",107,112,101,"https://tracy-st.github.io/hks-political-buttons/images/14427681.jpg","Q Quinn","Governor","Democrat",1974,2.6
"14427681.jpg","map/images/14427681.jpg",0.020187377929687,"#58B658",88,182,88,"https://tracy-st.github.io/hks-political-buttons/images/14427681.jpg","Q Quinn","Governor","Democrat",1974,2.6
"14427681.jpg","map/images/14427681.jpg",0.026275634765625,"#A1B7A6",161,183,166,"https://tracy-st.github.io/hks-political-buttons/images/14427681.jpg","Q Quinn","Governor","Democrat",1974,2.6
"14427681.jpg","map/images/14427681.jpg",0.155838012695312,"#DFDCD2",223,220,210,"https://tracy-st.github.io/hks-political-buttons/images/14427681.jpg","Q Quinn","Governor","Democrat",1974,2.6
"14427682.jpg","map/images/14427682.jpg",0.350814819335937,"#2E2926",46,41,38,"https://tracy-st.github.io/hks-political-buttons/images/14427682.jpg","Q Quinn for Governor","Governor","Democrat",1974,5.5
"14427682.jpg","map/images/14427682.jpg",0.23165893554687503,"#C21118",194,17,24,"https://tracy-st.github.io/hks-political-buttons/images/14427682.jpg","Q Quinn for Governor","Governor","Democrat",1974,5.5
"14427682.jpg","map/images/14427682.jpg",0.118682861328125,"#C53E40",197,62,64,"https://tracy-st.github.io/hks-political-buttons/images/14427682.jpg","Q Quinn for Governor","Governor","Democrat",1974,5.5
"14427682.jpg","map/images/14427682.jpg",0.05404663085937501,"#D16768",209,103,104,"https://tracy-st.github.io/hks-political-buttons/images/14427682.jpg","Q Quinn for Governor","Governor","Democrat",1974,5.5
"14427682.jpg","map/images/14427682.jpg",0.24479675292968703,"#DFDFD8",223,223,216,"https://tracy-st.github.io/hks-political-buttons/images/14427682.jpg","Q Quinn for Governor","Governor","Democrat",1974,5.5
"14427683.jpg","map/images/14427683.jpg",0.40681457519531206,"#2D2A27",45,42,39,"https://tracy-st.github.io/hks-political-buttons/images/14427683.jpg","Quinn 74","Governor","Democrat",1974,2.5
"14427683.jpg","map/images/14427683.jpg",0.027145385742187,"#333E7B",51,62,123,"https://tracy-st.github.io/hks-political-buttons/images/14427683.jpg","Quinn 74","Governor","Democrat",1974,2.5
"14427683.jpg","map/images/14427683.jpg",0.025299072265625,"#787792",120,119,146,"https://tracy-st.github.io/hks-political-buttons/images/14427683.jpg","Quinn 74","Governor","Democrat",1974,2.5
"14427683.jpg","map/images/14427683.jpg",0.05543518066406201,"#D3C1AB",211,193,171,"https://tracy-st.github.io/hks-political-buttons/images/14427683.jpg","Quinn 74","Governor","Democrat",1974,2.5
"14427683.jpg","map/images/14427683.jpg",0.48530578613281206,"#E8DFD5",232,223,213,"https://tracy-st.github.io/hks-political-buttons/images/14427683.jpg","Quinn 74","Governor","Democrat",1974,2.5
"14427684.jpg","map/images/14427684.jpg",0.4249267578125,"#2E2825",46,40,37,"https://tracy-st.github.io/hks-political-buttons/images/14427684.jpg","Quinn Governor","Governor","Democrat",1974,3
"14427684.jpg","map/images/14427684.jpg",0.19337463378906203,"#E93721",233,55,33,"https://tracy-st.github.io/hks-political-buttons/images/14427684.jpg","Quinn Governor","Governor","Democrat",1974,3
"14427684.jpg","map/images/14427684.jpg",0.159637451171875,"#EE5541",238,85,65,"https://tracy-st.github.io/hks-political-buttons/images/14427684.jpg","Quinn Governor","Governor","Democrat",1974,3
"14427684.jpg","map/images/14427684.jpg",0.125137329101562,"#F27A69",242,122,105,"https://tracy-st.github.io/hks-political-buttons/images/14427684.jpg","Quinn Governor","Governor","Democrat",1974,3
"14427684.jpg","map/images/14427684.jpg",0.096923828125,"#EAD6C6",234,214,198,"https://tracy-st.github.io/hks-political-buttons/images/14427684.jpg","Quinn Governor","Governor","Democrat",1974,3
"14427685.jpg","map/images/14427685.jpg",0.41236877441406206,"#292827",41,40,39,"https://tracy-st.github.io/hks-political-buttons/images/14427685.jpg","Elect Ralph A.G.","Attorney General","Democrat",,3
"14427685.jpg","map/images/14427685.jpg",0.316650390625,"#15458D",21,69,141,"https://tracy-st.github.io/hks-political-buttons/images/14427685.jpg","Elect Ralph A.G.","Attorney General","Democrat",,3
"14427685.jpg","map/images/14427685.jpg",0.096176147460937,"#2667A2",38,103,162,"https://tracy-st.github.io/hks-political-buttons/images/14427685.jpg","Elect Ralph A.G.","Attorney General","Democrat",,3
"14427685.jpg","map/images/14427685.jpg",0.038970947265625,"#6289B4",98,137,180,"https://tracy-st.github.io/hks-political-buttons/images/14427685.jpg","Elect Ralph A.G.","Attorney General","Democrat",,3
"14427685.jpg","map/images/14427685.jpg",0.135833740234375,"#DBDBE2",219,219,226,"https://tracy-st.github.io/hks-political-buttons/images/14427685.jpg","Elect Ralph A.G.","Attorney General","Democrat",,3
