iiifid,libraryId,frequency,Hex,R,G,B,name,earliest_date,latest_date,wcm,dim2cm,dim3cm,person,party,location,office
50796206,14444881,0.08451843262,#2F668F,47,102,143,Stevenson for President 1960,1960,1960,3.5,,,"Stevenson, Adlai (II)",Democrat,IL,President
50796206,14444881,0.04415893555,#CD4646,205,70,70,Stevenson for President 1960,1960,1960,3.5,,,"Stevenson, Adlai (II)",Democrat,IL,President
50777149,14427300,0.4610595703,#32302E,50,48,46,Kellogg State Senate '78,1978,1978,4.4,,,Kellogg,Democrat,MA,State Senate
50777149,14427300,0.4402618408,#E2DDDC,226,221,220,Kellogg State Senate '78,1978,1978,4.4,,,Kellogg,Democrat,MA,State Senate
50777149,14427300,0.06153869629,#088C97,8,140,151,Kellogg State Senate '78,1978,1978,4.4,,,Kellogg,Democrat,MA,State Senate
50777149,14427300,0.02233886719,#96AFB2,150,175,178,Kellogg State Senate '78,1978,1978,4.4,,,Kellogg,Democrat,MA,State Senate
50777149,14427300,0.01480102539,#676463,103,100,99,Kellogg State Senate '78,1978,1978,4.4,,,Kellogg,Democrat,MA,State Senate
50796339,14445014,0.5173797607,#E4DCD3,228,220,211,A Day's Pay for Peace,,,2.5,,,,,,
50796339,14445014,0.1979827881,#343230,52,50,48,A Day's Pay for Peace,,,2.5,,,,,,
50796339,14445014,0.1969604492,#2B2A27,43,42,39,A Day's Pay for Peace,,,2.5,,,,,,
50796339,14445014,0.04502868652,#B6B6B2,182,182,178,A Day's Pay for Peace,,,2.5,,,,,,
50796339,14445014,0.04264831543,#617488,97,116,136,A Day's Pay for Peace,,,2.5,,,,,,
50397338,14022936,0.4187774658,#2B2929,43,41,41,Chaban President,,,5,,,Chaban,,,President
50397338,14022936,0.2077789307,#E15941,225,89,65,Chaban President,,,5,,,Chaban,,,President
50397338,14022936,0.1811676025,#1C2671,28,38,113,Chaban President,,,5,,,Chaban,,,President
50397338,14022936,0.1540222168,#D3C2A5,211,194,165,Chaban President,,,5,,,Chaban,,,President
50397338,14022936,0.03825378418,#636282,99,98,130,Chaban President,,,5,,,Chaban,,,President
50397176,14022774,0.4382781982,#2E2926,46,41,38,Bella Abzug for Congress,,,4.5,,,Abzug,Democrat,NY,Congress
50397176,14022774,0.3914031982,#FA8901,250,137,1,Bella Abzug for Congress,,,4.5,,,Abzug,Democrat,NY,Congress
50397176,14022774,0.1087036133,#652705,101,39,5,Bella Abzug for Congress,,,4.5,,,Abzug,Democrat,NY,Congress
50397176,14022774,0.03974914551,#B56104,181,97,4,Bella Abzug for Congress,,,4.5,,,Abzug,Democrat,NY,Congress
50397176,14022774,0.02186584473,#FB9935,251,153,53,Bella Abzug for Congress,,,4.5,,,Abzug,Democrat,NY,Congress
50397221,14022819,0.4404602051,#2C2C2C,44,44,44,David Bartley U.S. Senator,1984,1984,4.1,,,Bartley,Democrat,MA,Senate
50397221,14022819,0.3226165771,#1E70C1,30,112,193,David Bartley U.S. Senator,1984,1984,4.1,,,Bartley,Democrat,MA,Senate
50397221,14022819,0.1085205078,#2486CC,36,134,204,David Bartley U.S. Senator,1984,1984,4.1,,,Bartley,Democrat,MA,Senate
50397221,14022819,0.09934997559,#D3DBE2,211,219,226,David Bartley U.S. Senator,1984,1984,4.1,,,Bartley,Democrat,MA,Senate
50397221,14022819,0.02905273438,#71ABD6,113,171,214,David Bartley U.S. Senator,1984,1984,4.1,,,Bartley,Democrat,MA,Senate
50397248,14022846,0.4521026611,#272524,39,37,36,Berner,2012,2012,3.3,,,Berner,Green,ME,State Representative
50397248,14022846,0.2374572754,#E0CCBB,224,204,187,Berner,2012,2012,3.3,,,Berner,Green,ME,State Representative
50397248,14022846,0.1856994629,#0C5073,12,80,115,Berner,2012,2012,3.3,,,Berner,Green,ME,State Representative
50397248,14022846,0.09907531738,#D72944,215,41,68,Berner,2012,2012,3.3,,,Berner,Green,ME,State Representative
50397248,14022846,0.0256652832,#3F7086,63,112,134,Berner,2012,2012,3.3,,,Berner,Green,ME,State Representative
50777483,14427635,0.4141998291,#2E2B28,46,43,40,O'Dea,,,4,,,O'Dea.,,,
50777483,14427635,0.3618011475,#E6DCCD,230,220,205,O'Dea,,,4,,,O'Dea.,,,
50777483,14427635,0.1503295898,#068E86,6,142,134,O'Dea,,,4,,,O'Dea.,,,
50777483,14427635,0.03791809082,#BBBEAF,187,190,175,O'Dea,,,4,,,O'Dea.,,,
50777483,14427635,0.03575134277,#7C9B8B,124,155,139,O'Dea,,,4,,,O'Dea.,,,
50796199,14444874,0.3812103271,#2F2A28,47,42,40,Stassen,1948,1948,2.5,,,Stassen,Republican,MN,President
50796199,14444874,0.2202453613,#D9D9D5,217,217,213,Stassen,1948,1948,2.5,,,Stassen,Republican,MN,President
50796199,14444874,0.2188720703,#D31610,211,22,16,Stassen,1948,1948,2.5,,,Stassen,Republican,MN,President
50796199,14444874,0.09767150879,#D84946,216,73,70,Stassen,1948,1948,2.5,,,Stassen,Republican,MN,President
50796199,14444874,0.08200073242,#1F3D90,31,61,144,Stassen,1948,1948,2.5,,,Stassen,Republican,MN,President
50777344,14427496,0.3926849365,#2E2927,46,41,39,McGovern,1972,1972,3.7,,,McGovern,Democrat,SD,President
50777344,14427496,0.3679199219,#AC0D2D,172,13,45,McGovern,1972,1972,3.7,,,McGovern,Democrat,SD,President
50777344,14427496,0.1294708252,#B32D4B,179,45,75,McGovern,1972,1972,3.7,,,McGovern,Democrat,SD,President
50777344,14427496,0.05967712402,#D5CDCB,213,205,203,McGovern,1972,1972,3.7,,,McGovern,Democrat,SD,President
50777344,14427496,0.05024719238,#BA5868,186,88,104,McGovern,1972,1972,3.7,,,McGovern,Democrat,SD,President
50397292,14022890,0.4371643066,#2E2B2A,46,43,42,Bush for President,1988,1988,4.4,,,"Bush, George H.W",Republican,TX,President
50397292,14022890,0.3823242188,#DDD4C5,221,212,197,Bush for President,1988,1988,4.4,,,"Bush, George H.W",Republican,TX,President
50397292,14022890,0.0958404541,#D42333,212,35,51,Bush for President,1988,1988,4.4,,,"Bush, George H.W",Republican,TX,President
50397292,14022890,0.04550170898,#1D4C79,29,76,121,Bush for President,1988,1988,4.4,,,"Bush, George H.W",Republican,TX,President
50397292,14022890,0.03916931152,#AD9495,173,148,149,Bush for President,1988,1988,4.4,,,"Bush, George H.W",Republican,TX,President
50796295,14444970,0.5156097412,#302B28,48,43,40,Bill Weld Attorney General,,,3.2,,,Weld,Republican,MA,Attorney General
50796295,14444970,0.2534942627,#F39921,243,153,33,Bill Weld Attorney General,,,3.2,,,Weld,Republican,MA,Attorney General
50796295,14444970,0.1231384277,#F0A559,240,165,89,Bill Weld Attorney General,,,3.2,,,Weld,Republican,MA,Attorney General
50796295,14444970,0.0763092041,#EBCDB8,235,205,184,Bill Weld Attorney General,,,3.2,,,Weld,Republican,MA,Attorney General
50796295,14444970,0.03144836426,#876440,135,100,64,Bill Weld Attorney General,,,3.2,,,Weld,Republican,MA,Attorney General
50777181,14427332,0.427734375,#2F2D2B,47,45,43,Kennedy for Senator,1964,1964,4,,,"Kennedy, Ted",Democrat,MA,President
50777181,14427332,0.4231567383,#E3D7C7,227,215,199,Kennedy for Senator,1964,1964,4,,,"Kennedy, Ted",Democrat,MA,President
50777181,14427332,0.08503723145,#335B7A,51,91,122,Kennedy for Senator,1964,1964,4,,,"Kennedy, Ted",Democrat,MA,President
50777181,14427332,0.03619384766,#BBB8B0,187,184,176,Kennedy for Senator,1964,1964,4,,,"Kennedy, Ted",Democrat,MA,President
50777181,14427332,0.02787780762,#7C878D,124,135,141,Kennedy for Senator,1964,1964,4,,,"Kennedy, Ted",Democrat,MA,President
50777400,14427552,0.5749053955,#302D2B,48,45,43,Howard Miller in the 9th,1972,1972,2.5,1.8,,Miller,Republican,MA,Congress
50777400,14427552,0.2224121094,#DF4C1E,223,76,30,Howard Miller in the 9th,1972,1972,2.5,1.8,,Miller,Republican,MA,Congress
50777400,14427552,0.09411621094,#DBD8DB,219,216,219,Howard Miller in the 9th,1972,1972,2.5,1.8,,Miller,Republican,MA,Congress
50777400,14427552,0.06251525879,#D4684E,212,104,78,Howard Miller in the 9th,1972,1972,2.5,1.8,,Miller,Republican,MA,Congress
50777400,14427552,0.04605102539,#CAA496,202,164,150,Howard Miller in the 9th,1972,1972,2.5,1.8,,Miller,Republican,MA,Congress
50777496,14427648,0.4227905273,#2D2C29,45,44,41,Tom O' Neill Lieutenant Governor,1975,1983,4.2,,,"O'Neill, Tom",Democrat,MA,Lieutenant Governor
50777496,14427648,0.2462921143,#0C284A,12,40,74,Tom O' Neill Lieutenant Governor,1975,1983,4.2,,,"O'Neill, Tom",Democrat,MA,Lieutenant Governor
50777496,14427648,0.1634979248,#E5C60B,229,198,11,Tom O' Neill Lieutenant Governor,1975,1983,4.2,,,"O'Neill, Tom",Democrat,MA,Lieutenant Governor
50777496,14427648,0.1314239502,#4C5B6D,76,91,109,Tom O' Neill Lieutenant Governor,1975,1983,4.2,,,"O'Neill, Tom",Democrat,MA,Lieutenant Governor
50777496,14427648,0.0359954834,#CDD8D9,205,216,217,Tom O' Neill Lieutenant Governor,1975,1983,4.2,,,"O'Neill, Tom",Democrat,MA,Lieutenant Governor
50397269,14022867,0.4743041992,#188CC2,24,140,194,Brooke United States Senator,1966,1972,3.7,,,Brooke,Republican,MA,Senate
50397269,14022867,0.4410858154,#282827,40,40,39,Brooke United States Senator,1966,1972,3.7,,,Brooke,Republican,MA,Senate
50397269,14022867,0.04916381836,#D0D8D6,208,216,214,Brooke United States Senator,1966,1972,3.7,,,Brooke,Republican,MA,Senate
50397269,14022867,0.02510070801,#67B1CC,103,177,204,Brooke United States Senator,1966,1972,3.7,,,Brooke,Republican,MA,Senate
50397269,14022867,0.01034545898,#125778,18,87,120,Brooke United States Senator,1966,1972,3.7,,,Brooke,Republican,MA,Senate
50803166,14452373,0.4594726563,#E5DEDD,229,222,221,Vote Novakoff Selectman,,,5.7,,,Novakoff,,MA,"Selectman Brookline, MA"
50803166,14452373,0.329574585,#2E2C2A,46,44,42,Vote Novakoff Selectman,,,5.7,,,Novakoff,,MA,"Selectman Brookline, MA"
50803166,14452373,0.1329956055,#CB1312,203,19,18,Vote Novakoff Selectman,,,5.7,,,Novakoff,,MA,"Selectman Brookline, MA"
50803166,14452373,0.04197692871,#D5A5A7,213,165,167,Vote Novakoff Selectman,,,5.7,,,Novakoff,,MA,"Selectman Brookline, MA"
50803166,14452373,0.03598022461,#CE5360,206,83,96,Vote Novakoff Selectman,,,5.7,,,Novakoff,,MA,"Selectman Brookline, MA"
50803147,14452354,0.4800262451,#E7DFD4,231,223,212,1974 Dave Lionett,1974,1974,6.5,,,Lionett,,MA,
50803147,14452354,0.3440551758,#2F2E2C,47,46,44,1974 Dave Lionett,1974,1974,6.5,,,Lionett,,MA,
50803147,14452354,0.1224365234,#1C297C,28,41,124,1974 Dave Lionett,1974,1974,6.5,,,Lionett,,MA,
50803147,14452354,0.02871704102,#AAA8B2,170,168,178,1974 Dave Lionett,1974,1974,6.5,,,Lionett,,MA,
50803147,14452354,0.02476501465,#65678B,101,103,139,1974 Dave Lionett,1974,1974,6.5,,,Lionett,,MA,
50777539,14427691,0.4219970703,#2D2927,45,41,39,Reagan,,,3,,,Reagan,Republican,CA,President
50777539,14427691,0.2066345215,#E2DBD6,226,219,214,Reagan,,,3,,,Reagan,Republican,CA,President
50777539,14427691,0.1776123047,#1C3394,28,51,148,Reagan,,,3,,,Reagan,Republican,CA,President
50777539,14427691,0.1534729004,#E83B29,232,59,41,Reagan,,,3,,,Reagan,Republican,CA,President
50777539,14427691,0.04028320313,#6A7DAA,106,125,170,Reagan,,,3,,,Reagan,Republican,CA,President
50777177,14427328,0.4898986816,#312F2E,49,47,46,Prosperity for All with Kennedy,1960,1960,3.2,,,"Kennedy, John F",Democrat,MA,President
50777177,14427328,0.2398529053,#E0D6CB,224,214,203,Prosperity for All with Kennedy,1960,1960,3.2,,,"Kennedy, John F",Democrat,MA,President
50777177,14427328,0.1445007324,#326398,50,99,152,Prosperity for All with Kennedy,1960,1960,3.2,,,"Kennedy, John F",Democrat,MA,President
50777177,14427328,0.07099914551,#BFB0A8,191,176,168,Prosperity for All with Kennedy,1960,1960,3.2,,,"Kennedy, John F",Democrat,MA,President
50777177,14427328,0.05474853516,#707D92,112,125,146,Prosperity for All with Kennedy,1960,1960,3.2,,,"Kennedy, John F",Democrat,MA,President
50796251,14444926,0.4120788574,#2F2E2C,47,46,44,MS. For Mo,,,3.6,,,Udall,Democrat,MS,President
50796251,14444926,0.3464355469,#DEDDD7,222,221,215,MS. For Mo,,,3.6,,,Udall,Democrat,MS,President
50796251,14444926,0.1308898926,#2AA71F,42,167,31,MS. For Mo,,,3.6,,,Udall,Democrat,MS,President
50796251,14444926,0.08497619629,#0C7F9B,12,127,155,MS. For Mo,,,3.6,,,Udall,Democrat,MS,President
50796251,14444926,0.02561950684,#82AE88,130,174,136,MS. For Mo,,,3.6,,,Udall,Democrat,MS,President
50803226,14452433,0.4003448486,#E8DAD0,232,218,208,March for Jobs Feb. 18 Washington D.C.,,,5.5,,,,,DC,
50803226,14452433,0.338394165,#2F2E2B,47,46,43,March for Jobs Feb. 18 Washington D.C.,,,5.5,,,,,DC,
50803226,14452433,0.1221008301,#D61A31,214,26,49,March for Jobs Feb. 18 Washington D.C.,,,5.5,,,,,DC,
50803226,14452433,0.07411193848,#DFA2A1,223,162,161,March for Jobs Feb. 18 Washington D.C.,,,5.5,,,,,DC,
50803226,14452433,0.06504821777,#D95C6B,217,92,107,March for Jobs Feb. 18 Washington D.C.,,,5.5,,,,,DC,
50777008,14427159,0.4368286133,#31302E,49,48,46,John Glenn U.S. Senate,1974,1974,4.2,,,Glenn,Democrat,OH,Senate
50777008,14427159,0.4209747314,#DEDADC,222,218,220,John Glenn U.S. Senate,1974,1974,4.2,,,Glenn,Democrat,OH,Senate
50777008,14427159,0.05857849121,#8B8687,139,134,135,John Glenn U.S. Senate,1974,1974,4.2,,,Glenn,Democrat,OH,Senate
50777008,14427159,0.05746459961,#E95643,233,86,67,John Glenn U.S. Senate,1974,1974,4.2,,,Glenn,Democrat,OH,Senate
50777008,14427159,0.02615356445,#15177B,21,23,123,John Glenn U.S. Senate,1974,1974,4.2,,,Glenn,Democrat,OH,Senate
50777614,14427766,0.4950714111,#169BC9,22,155,201,Sanford for President,,,4.4,,,Sanford,,,President
50777614,14427766,0.2321624756,#323333,50,51,51,Sanford for President,,,4.4,,,Sanford,,,President
50777614,14427766,0.1435699463,#282929,40,41,41,Sanford for President,,,4.4,,,Sanford,,,President
50777614,14427766,0.1001281738,#D4DBDD,212,219,221,Sanford for President,,,4.4,,,Sanford,,,President
50777614,14427766,0.02906799316,#70BFD6,112,191,214,Sanford for President,,,4.4,,,Sanford,,,President
50803085,14452292,0.3711242676,#2F2E2E,47,46,46,Dump Carter in '80,1980,1980,7.6,,,Carter,Democrat,GA,President
50803085,14452292,0.364440918,#1D529D,29,82,157,Dump Carter in '80,1980,1980,7.6,,,Carter,Democrat,GA,President
50803085,14452292,0.1217651367,#4F70AB,79,112,171,Dump Carter in '80,1980,1980,7.6,,,Carter,Democrat,GA,President
50803085,14452292,0.1201477051,#E9E4E2,233,228,226,Dump Carter in '80,1980,1980,7.6,,,Carter,Democrat,GA,President
50803085,14452292,0.02252197266,#99ADC9,153,173,201,Dump Carter in '80,1980,1980,7.6,,,Carter,Democrat,GA,President
50397325,14022923,0.4756774902,#282825,40,40,37,Carter Mondale,,,2.9,,,Carter,Democrat,GA,President
50397325,14022923,0.2326812744,#CDD2CF,205,210,207,Carter Mondale,,,2.9,,,Carter,Democrat,GA,President
50397325,14022923,0.2283630371,#028944,2,137,68,Carter Mondale,,,2.9,,,Carter,Democrat,GA,President
50397325,14022923,0.03198242188,#9DBDAE,157,189,174,Carter Mondale,,,2.9,,,Carter,Democrat,GA,President
50397325,14022923,0.03129577637,#43A076,67,160,118,Carter Mondale,,,2.9,,,Carter,Democrat,GA,President
50397243,14022841,0.4044647217,#2C2824,44,40,36,FXB Bellotti,,,3.7,,,Bellotti,Democrat,MA,
50397243,14022841,0.3608856201,#F7C009,247,192,9,FXB Bellotti,,,3.7,,,Bellotti,Democrat,MA,
50397243,14022841,0.09037780762,#F0C447,240,196,71,FXB Bellotti,,,3.7,,,Bellotti,Democrat,MA,
50397243,14022841,0.08422851563,#E5E0DB,229,224,219,FXB Bellotti,,,3.7,,,Bellotti,Democrat,MA,
50397243,14022841,0.06004333496,#F7D47F,247,212,127,FXB Bellotti,,,3.7,,,Bellotti,Democrat,MA,
50777242,14427393,0.4085998535,#2D2A26,45,42,38,D. La Plante For Rep,,,3.5,,,La Plante,,,Representative
50777242,14427393,0.3392486572,#D0B893,208,184,147,D. La Plante For Rep,,,3.5,,,La Plante,,,Representative
50777242,14427393,0.1055755615,#1A4B81,26,75,129,D. La Plante For Rep,,,3.5,,,La Plante,,,Representative
50777242,14427393,0.08195495605,#A39880,163,152,128,D. La Plante For Rep,,,3.5,,,La Plante,,,Representative
50777242,14427393,0.06462097168,#687476,104,116,118,D. La Plante For Rep,,,3.5,,,La Plante,,,Representative
50796178,14444853,0.3941497803,#E3DBD3,227,219,211,Carroll Sheehan A Republican Governor,1974,1974,5.6,,,Sheehan,Republican,MA,Governor
50796178,14444853,0.3826293945,#2E2D2B,46,45,43,Carroll Sheehan A Republican Governor,1974,1974,5.6,,,Sheehan,Republican,MA,Governor
50796178,14444853,0.1376953125,#174584,23,69,132,Carroll Sheehan A Republican Governor,1974,1974,5.6,,,Sheehan,Republican,MA,Governor
50796178,14444853,0.05038452148,#9197A4,145,151,164,Carroll Sheehan A Republican Governor,1974,1974,5.6,,,Sheehan,Republican,MA,Governor
50796178,14444853,0.03514099121,#CE2236,206,34,54,Carroll Sheehan A Republican Governor,1974,1974,5.6,,,Sheehan,Republican,MA,Governor
50803216,14452423,0.469619751,#E1D6AA,225,214,170,I'm an S.O.B. Ask me why,,,6.5,,,,,,
50803216,14452423,0.352142334,#2F2D2B,47,45,43,I'm an S.O.B. Ask me why,,,6.5,,,,,,
50803216,14452423,0.07308959961,#0F8197,15,129,151,I'm an S.O.B. Ask me why,,,6.5,,,,,,
50803216,14452423,0.07235717773,#ECE2C5,236,226,197,I'm an S.O.B. Ask me why,,,6.5,,,,,,
50803216,14452423,0.0327911377,#81A798,129,167,152,I'm an S.O.B. Ask me why,,,6.5,,,,,,
50397264,14022862,0.4355773926,#282725,40,39,37,Brock U.S. Senate,1970,1970,3,,,Brock,Republican,TN,Senate
50397264,14022862,0.4026947021,#D1D1D1,209,209,209,Brock U.S. Senate,1970,1970,3,,,Brock,Republican,TN,Senate
50397264,14022862,0.06729125977,#B3A9A8,179,169,168,Brock U.S. Senate,1970,1970,3,,,Brock,Republican,TN,Senate
50397264,14022862,0.04847717285,#C32125,195,33,37,Brock U.S. Senate,1970,1970,3,,,Brock,Republican,TN,Senate
50397264,14022862,0.04595947266,#3F4576,63,69,118,Brock U.S. Senate,1970,1970,3,,,Brock,Republican,TN,Senate
50777059,14427210,0.4463195801,#A3A5A3,163,165,163,Gary Hart,1988,1988,4.5,,,Hart,Democrat,CO,President
50777059,14427210,0.3073730469,#31302E,49,48,46,Gary Hart,1988,1988,4.5,,,Hart,Democrat,CO,President
50777059,14427210,0.1201782227,#282725,40,39,37,Gary Hart,1988,1988,4.5,,,Hart,Democrat,CO,President
50777059,14427210,0.1005249023,#4F4573,79,69,115,Gary Hart,1988,1988,4.5,,,Hart,Democrat,CO,President
50777059,14427210,0.02560424805,#737282,115,114,130,Gary Hart,1988,1988,4.5,,,Hart,Democrat,CO,President
50777230,14427381,0.4239807129,#0F88A8,15,136,168,Mel,1960,1969,3.2,,,"King, Mel",,MA,
50777230,14427381,0.2187042236,#262725,38,39,37,Mel,1960,1969,3.2,,,"King, Mel",,MA,
50777230,14427381,0.1981811523,#2F322F,47,50,47,Mel,1960,1969,3.2,,,"King, Mel",,MA,
50777230,14427381,0.1221008301,#D7C7B1,215,199,177,Mel,1960,1969,3.2,,,"King, Mel",,MA,
50777230,14427381,0.03703308105,#BF8275,191,130,117,Mel,1960,1969,3.2,,,"King, Mel",,MA,
50777004,14427155,0.4016876221,#2C2C2A,44,44,42,David M. Gilmartin Mayor,,,5.6,,,Gilmartin,,MA,"Mayor Mayor of Fitchburg, MA"
50777004,14427155,0.3664093018,#01752F,1,117,47,David M. Gilmartin Mayor,,,5.6,,,Gilmartin,,MA,"Mayor Mayor of Fitchburg, MA"
50777004,14427155,0.1673278809,#DAD5C5,218,213,197,David M. Gilmartin Mayor,,,5.6,,,Gilmartin,,MA,"Mayor Mayor of Fitchburg, MA"
50777004,14427155,0.03479003906,#8CB796,140,183,150,David M. Gilmartin Mayor,,,5.6,,,Gilmartin,,MA,"Mayor Mayor of Fitchburg, MA"
50777004,14427155,0.02978515625,#389362,56,147,98,David M. Gilmartin Mayor,,,5.6,,,Gilmartin,,MA,"Mayor Mayor of Fitchburg, MA"
50777106,14427257,0.4570617676,#2E2927,46,41,39,Henry Jackson The Only Moderate in 1972,1972,1972,4,,,"Jackson, Henry",Democrat,WA,President
50777106,14427257,0.2038574219,#D5171C,213,23,28,Henry Jackson The Only Moderate in 1972,1972,1972,4,,,"Jackson, Henry",Democrat,WA,President
50777106,14427257,0.1316986084,#A01318,160,19,24,Henry Jackson The Only Moderate in 1972,1972,1972,4,,,"Jackson, Henry",Democrat,WA,President
